1317432669010071552	1602935399000	kyle00463	de	RT @MirDriM_Art: Frankenstein's Monster https://t.co/7TAy04EfcK	true	1317432323348992000
1317450079561785345	1602939550000	Ksl111Li	de	RT @SeyranAtes: Mein tief empfundenes Mitgefühl den Angehörigen des Opfers und auch den Augenzeugen.  Meine tief empfundene Verachtung jene	true	1317184156665843713
1317184156665843713	1602876149000	SeyranAtes	de	Mein tief empfundenes Mitgefühl den Angehörigen des Opfers und auch den Augenzeugen.  Meine tief empfundene Verachtung jenen, deren Rückgratlosigkeit es verantwortet, dass man in Europa wieder wegen Karikaturen ermordet werden kann.  #Paris #ConflansSainteHonorine https://t.co/Uj5N0XysNR	false		
1319923141867638784	1603529174000	ImpiriaKN	de	Gestern Abend hat mir die Servicekraft spontan ihre Brille geliehen, damit ich die Karte lesen konnte  Hilft alles nix, ich brauch so ne Drogeriemarkt-Lesebrille	false		
1324353891346059269	1604585547000	beeax2	de	@netriaxFN @SypherFN ja leute die zum abendbrot esen	false		
1327239371184087040	1605273499000	knapp	de	RT @corinnamilborn: (puh. nach den ersten ca 50 emails gewinne ich den Eindruck, dass - wenn die Regierung die Schulen nicht schließt, das	true	1327204395583492097
1327204395583492097	1605265160000	corinnamilborn	de	(puh. nach den ersten ca 50 emails gewinne ich den Eindruck, dass - wenn die Regierung die Schulen nicht schließt, das Virus die Schulen schließen wird.)	false		
1325770555291820033	1604923306000	San_Sebastian86	de	RT @NicoInberg: Hier de headlines van Pfizer #AEX 595 https://t.co/h4BGpqaOqp	true	1325770265167532032
1325770265167532032	1604923237000	NicoInberg	de	Hier de headlines van Pfizer #AEX 595 https://t.co/h4BGpqaOqp	false		
1319695386936836098	1603474873000	Hades24322	de	@KazeDeutschland freue mich schon auf diesen Titel :D	false		
1317471210456961024	1602944588000	Pferensen	de	RT @Sepsndepsn: Stell dir vor es ist 2020 und du bist nach allem was passiert ist immer noch gegen eine generelle Arbeitszeitverkürzung und	true	1317417515492966400
1317417515492966400	1602931786000	Sepsndepsn	de	Stell dir vor es ist 2020 und du bist nach allem was passiert ist immer noch gegen eine generelle Arbeitszeitverkürzung und ein bedingungsloses Grundeinkommen ich mein 	false		
1316102072182419456	1602618160000	bigi1886	de	RT @Maxvzimmermann: Ich hoffe, Sie missverstehen mich nicht, wenn ich von der sozialen Marktwirtschaft spreche. Ich meine, dass der Markt	true	1315956269711323136
1315956269711323136	1602583398000	Maxvzimmermann	de	Ich hoffe, Sie missverstehen mich nicht, wenn ich von der sozialen Marktwirtschaft spreche. Ich meine, dass der Markt an sich sozial ist, nicht dass er sozial gemacht werden muss.  -Ludwig Erhard	false		
1321202668820455437	1603834237000	EGenimmt	de	@sech28 Will in led's wichsen	false		
1322508838008926208	1604145652000	lux_leny	de	@blaubeermama Von meinen Schwiegereltern gibt es grundsätzlich nur Geld. Oft auch durch meinen Mann überbracht.  Der Kleinen hat er letztes Jahr (sie war 1,5) vom Weihnachtsgeld seiner Eltern die gewünschte Toniebox gekauft, die sie statt des Geldes bekam.	false		
1328013178312282112	1605457989000	Quappoking	de	@kafafendi Ach du scheiße 12 euro für 20 sek werbung weghaben. Wenn man sowas holt is man Bonze anders kann ichs nicht verstehn	false		
1315700744423723008	1602522476000	DerWortvirtuose	de	@gesalzenscharf Menschen, genau wie Männer. Genau so wertvoll, oftmals aber gepflegter und damit eleganter	false		
1318257730545733632	1603132109000	slavushkueken	de	@blknkraljica @enaAzzlack Beschissen ich spring Gleich aus Fenster glaub ich	false		
1327289887381483524	1605285543000	CHERRYSE0KJIN	de	RT @hanavbara: dynamite  #BTS https://t.co/W0YjDfu1HB	true	1327272834477993987
1327272834477993987	1605281477000	hanavbara	de	dynamite  #BTS https://t.co/W0YjDfu1HB	false		
1318849953679265792	1603273306000	geometriemuffel	de	@bombadonne Hast du Insta und fb dann teil ich das gern, hab mich für meine Bubble bereit erklärt, alles zu teilen 	false		
1320414634600505344	1603646355000	TheaterKonni	de	@JuliaJasmin12 @BundesorgaWatch gilt das auch für andere Leute, weil ich fänds auch ganz interessant? :D	false		
1322418702424416256	1604124162000	BatourRa75	de	RT @niinibda: Eren Jager  .. 20h .. https://t.co/15v25ckdq8	true	1322202388573335552
1322202388573335552	1604072589000	niinibda	de	Eren Jager  .. 20h .. https://t.co/15v25ckdq8	false		
1321172780226879489	1603827111000	buliwyf	de	"Stellen Sie nie einen rüssellosen Staubsauger direkt auf die Trichterhülle" Alles Klar?	false		
1324248371054448640	1604560389000	sogol_khanoom	de	RT @Mm92257819: Für stehen gegenüber von die Linken Leuten #GivebackTrumpvotes	true	1324247555182649349
1324247555182649349	1604560195000	Mm92257819	de	Für stehen gegenüber von die Linken Leuten #GivebackTrumpvotes	false		
1320381579286499329	1603638474000	marcus_didius	de	RT @Rosa_Sonnenhut: @chorherr Während des Tages brav ihren Umsatz in der Bäckerei steigern und in der Nacht eingesperrt zuhause. So stellen	true	1320308495686787072
1320308495686787072	1603621050000	Rosa_Sonnenhut	de	@chorherr Während des Tages brav ihren Umsatz in der Bäckerei steigern und in der Nacht eingesperrt zuhause. So stellen Sie sich das vor?	false		
1326613677492084737	1605124322000	NGedacht	de	RT @maxotte_says: der R-Wert für das Infektionsgeschehen sinkt seit Anfang Oktober massiv. Es besteht effektiv fast keine Gefahr mehr (Twee	true	1326430115832721409
1326430115832721409	1605080558000	maxotte_says	de	der R-Wert für das Infektionsgeschehen sinkt seit Anfang Oktober massiv. Es besteht effektiv fast keine Gefahr mehr (Tweet II). #Drosten, #Merkel & Co.: Schnell noch das #Ermächtigungsgesetz durch den Bundestag bringen und den #Impfstoff einführen, bevor die Menschen es merken!	false		
1322166024951812096	1604063919000	OnlineEZYincome	de	2021 Mercedes-Benz GLS-Class https://t.co/frcy5KHjbI  #MercedesBenz #MercedesBenzUK #Mercedes #MercedesAMG #MercedesAMGF1 #MercedesMaybach #MercedesBenzTuerkiye https://t.co/h8UUKSrnzO	false		
1316521825560649728	1602718237000	DeltaDesignss	de	@JerryAllen1991 Neue Haas Grotesk	false		
1324417586063380482	1604600733000	luukmur	de	#Schouten zwicht.	false		
1318815367431639040	1603265060000	heckma01	de	@scharnowsk1 Und ein wichtiger Schritt um noch langsamer wirksame Gesetzte zu erlassen!	false		
1321482374362861569	1603900924000	CoryConner	de	So notwendig wie die Freundschaft ist nichts im Leben.	false		
1323269101721133062	1604326913000	onefouronefive	de	@Einhornkadaver ...Ich habe gerade ganz kurz vergessen, dass ihr einen Hund bekommt.	false		
1321872037799960582	1603993827000	KremLten	de	@SkywalkerLegoli Versuch es zu rationalisieren. Das ist eine Situation mit bedingter Kontrolle, aber immer noch Kontrolle. Du kannst die Risiken abschätzen und minimieren soweit geht. Es ist hart, aber wir schaffen das. Du auch. Das wird, nicht gleich, nicht schön, aber es wird. 	false		
1324247343445757953	1604560144000	ttonymontanass	de	RT @bluemillis: ich kann nicht mal mehr mitzählen wie oft ich diesen clip heute geschaut hab https://t.co/EKp1t62R5e	true	1324107333748883470
1324107333748883470	1604526763000	bluemillis	de	ich kann nicht mal mehr mitzählen wie oft ich diesen clip heute geschaut hab https://t.co/EKp1t62R5e	false		
1325572491872448514	1604876084000	EuropeanBerlin	de	@Moritz_Wichmann Ich hatte fast befürchtet, dass die (auch meine) Zuschreibung des Rekord-Turnouts zu Demokraten (weil Trump so schlimm ist), ein böses Erwachen geben könnte. Es kam zum Glück nur etwas böse.	false		
1322462012782399488	1604134488000	TH_AB_bib	de	Wir haben weiterhin Montag bis Freitag von 09:00-15:00 Uhr für Euch geöffnet. Bitte beachtet zur zur Nutzung unsere Hinweise und Regeln: https://t.co/pPouypFD8w https://t.co/EguYIzFeWa	false		
1325903795730124802	1604955073000	vom_sofa_aus	de	@EdMuCat Stimm ich dir zu :) kann nur die grandiose Einrichtung nicht so feiern, wie Andreas das getan hat 	false		
1317871128937963522	1603039936000	vulcaanoWoman	de	@Jukischx64 es gehört quasi zum vibe dazu	false		
1321876387289047040	1603994864000	Zaza0040	de	RT @Jim_Beau_27: In Berlin versammeln sich gerade Dutzende von Moslems um gegen den islamischen Terror in Frankreich zu demonstrieren. Nein	true	1321873986368712704
1321873986368712704	1603994292000	Jim_Beau_27	de	In Berlin versammeln sich gerade Dutzende von Moslems um gegen den islamischen Terror in Frankreich zu demonstrieren. Nein Quatsch, es wird natürlich gegen Macron und das Zeigen von Zeichnungen demonstriert. #Nizza https://t.co/N6WuOICEAw	false		
1328699098011197440	1605621525000	DerV0rbote	de	@derMutuaal Ihre Meinung. Dann von Twitter abmelden weil zu zart besaitet um sich politisch zu äußern und in einem Netzwerk wie Twitter unterwegs zu sein 	false		
1323326165231304709	1604340518000	crack653	de	RT @Stephan91219645: #wirhabenplatz  Merke: Linke...  haben Platz, aber nicht bei sich. haben Geld, aber kein eigenes. haben Toleranz, a	true	1322979605200965632
1322979605200965632	1604257892000	Stephan91219645	de	#wirhabenplatz  Merke: Linke...  haben Platz, aber nicht bei sich. haben Geld, aber kein eigenes. haben Toleranz, aber nur für Leute, die denken, wie sie selbst.	false		
1318842475251978241	1603271523000	HermioneJojo	de	Hab ne Gruppenarbeit überlebt, sogar was gesagt und mich, glaube ich, nicht komplett dumm angestellt	false		
1326238224365350912	1605034807000	pelsenir	de	@tatentschluss Ist doch eh immer dasselbe	false		
1317777793099419648	1603017683000	AprilBrookshir3	de	@SamanthaTruon11 hätten,	false		
1327189979043393536	1605261723000	BerzHenning	de	RT @Lexmark_Germany: Wie lange sollte der Lebenszyklus eines technischen Geräts sein? Wir sind der Meinung: So lange wie möglich und wie te	true	1327159759628349471
1327159759628349471	1605254518000	Lexmark_Germany	de	Wie lange sollte der Lebenszyklus eines technischen Geräts sein? Wir sind der Meinung: So lange wie möglich und wie technologisch sinnvoll! #CSR #IntentionalEngineering #Kreislaufwirtschaft https://t.co/quuQRjGo7s	false		
1323329730419085314	1604341368000	ingo_jaeger	de	RT @UlrichSchneider: #Konsumschecks mit der Gießkanne sind der falsche Weg. Wir hatten im 2. Quartal bereits Sparquote auf historischem Niv	true	1323247384458125318
1323247384458125318	1604321735000	UlrichSchneider	de	#Konsumschecks mit der Gießkanne sind der falsche Weg. Wir hatten im 2. Quartal bereits Sparquote auf historischem Niveau. Nicht noch mehr Geld verpulvern. Besser zielgenau #Arme unterstützen. #Regelsätze in #HartzIV und #Altersgrundsicherung rauf.  https://t.co/swbKl3jTTv	false		
1323291348343099398	1604332217000	FelixSchneuwly	de	@MikiMaur @Handelszeitung Beda Stadler und Pietro Vernazza sind im Gegensatz zu Trump Experten. Die Qualität ihrer Expertisen ist ein anderes Thema.	false		
1327461061109440512	1605326354000	thomascarle	de	Thomas Carle: https://t.co/ttQ7pfkEsC "Deine effektive Alarmanlage" - Dein Sicherheitsexperte: "Be obsessed or be average". Ein geniales Buch mit einer Menge Inspiration. Danke Grant Cardone. hol es Dir auf https://t.co/rjiIXqmUsG https://t.co/J1q0Zh3q05	false		
1318588141029163015	1603210885000	EinHerrK	de	@hessenschau Wer auch immer das ist, seine Perücke ist auch vor dem Aus	false		
1327159650056364032	1605254492000	mai17lad	de	RT @54blog: (Jetzt ohne Paywall)  Pornographie, Geschichtenklau, Monika Maron...  Was war diesen Monat wichtig oder interessant in diesem s	true	1327153012989702145
1327153012989702145	1605252910000	54blog	de	(Jetzt ohne Paywall)  Pornographie, Geschichtenklau, Monika Maron...  Was war diesen Monat wichtig oder interessant in diesem seltsamen Literatur- und Kulturbetrieb?   Das sammeln wir in unserer Chronik   https://t.co/71Zie8gnUY	false		
1321366666090041344	1603873337000	Epiculis1	de	Auch andere Labore hätten Schwierigkeiten, wegen Personalmangels und fehlender Reagenzien in der gewohnten Qualität zu testen.	false		
1322186975516913665	1604068914000	Carol02182072	de	RT @lxbtsxpjh_: [] BTS JAPAN OFFICIAL MAGAZINE Vol.8         Hilo de fotos HD  @BTS_twt https://t.co/cSH53IMan2	true	1322178837430509569
1322178837430509569	1604066974000	lxbtsxpjh_	de	[] BTS JAPAN OFFICIAL MAGAZINE Vol.8         Hilo de fotos HD  @BTS_twt https://t.co/cSH53IMan2	false		
1322725700307193857	1604197356000	German_kek	de	@TheBWSaiyan @ccdo89 bester mann	false		
1324618174449524737	1604648557000	MariamLau1	de	@thomas_dudek Das hat Polen nicht verdient.	false		
1322333797094887424	1604103919000	test5f1798	de	near bsgstblender: 781bb627-2960-46d0-a50e-02fb04e5619f	false		
1321882364172185600	1603996289000	Kunshikitty	de	Wieder mal WoW 	false		
1315733707454648325	1602530335000	kapitelzwei	de	Freundschaft ist etwas Wunderschönes und das sollten wir immer feiern! Kapitel Zwei hat einen Spezialtarif für alle Freunde, die sich zusammen für die Deutschkurse anmelden (Freunde-Tarif). @kapitelzwei freut sich auf alle Freundinnen und Freunde! https://t.co/88ocUoPtAH	false		
1323424970450571265	1604364075000	pumpenschwengel	de	@Freavonwegen Was so ein Fön alles bewirkt: https://t.co/TkUMaGqQXh	false		
1318073869043965954	1603088273000	ThomasFo	de	RT @WaltiSiegrist: Schutzmassnahmen https://t.co/YzcVEH2y5k	true	1318059364532523008
1318059364532523008	1603084815000	WaltiSiegrist	de	Schutzmassnahmen https://t.co/YzcVEH2y5k	false		
1322637561190338561	1604176342000	loturzelchen	de	macht das mal kurz, dauert nicht lange. es würde mich interessieren, wie krass sich unser musik geschmack gleicht oder unterscheidet  https://t.co/XTSHR8o5QO	false		
1317867593169031171	1603039093000	TMartini_1982	de	RT @Pokerbeats: "Bei Gottesdiensten von Freikirchen kommt es  zu Masseninfektionen, weil die Gemeindemitglieder keine Maske tragen und nich	true	1317736833183326208
1317736833183326208	1603007918000	Pokerbeats	de	"Bei Gottesdiensten von Freikirchen kommt es  zu Masseninfektionen, weil die Gemeindemitglieder keine Maske tragen und nicht an das Corona-Virus glauben."   Da infizieren sich Leute, die an etwas glauben, was es nicht gibt, mit etwas, das es gibt, an das sie nicht glauben. 	false		
1321447515514953731	1603892613000	choio	de	@Bundesrat_CH Immerhin. Hät dänkt s heig eine ir Mensa ghuestet, u dir siget aui ganz säubständig - und us Eigeverantwortig - id Quarantäne abghoue...	false		
1322499891537547265	1604143519000	udr0n	de	@xcyting_ @Kaoshx dein ernst	false		
1322943086885031940	1604249185000	BlueSkys2nd	de	@TSG1909 Solang das Spiel von deren Seite mitgespielt wird,hab ich da wenig Solidarität.	false		
1318314613671448587	1603145671000	Kaiserfag	de	@e_mmsa Hallo hübsche möchtest du meine Freundin sein	false		
1326550620308824072	1605109288000	doctor_bu7	de	@flausen_im_kopf  Ich kann's mir ungefähr vorstellen. https://t.co/bcakv4Q8H8	false		
1327614237087309824	1605362874000	MerkelsBFF	de	RT @Dieter_Stein: Klare Kante von @Karl_Lauterbach im Fall #Giffey: Toll, wenn auch bei Parteigenossen schonungslos Konsequenzen gefordert	true	1327364272066875395
1327364272066875395	1605303278000	Dieter_Stein	de	Klare Kante von @Karl_Lauterbach im Fall #Giffey: Toll, wenn auch bei Parteigenossen schonungslos Konsequenzen gefordert werden. Daumen hoch! https://t.co/O37xagf7Uh	false		
1322780897335234562	1604210516000	le3eck	de	@Garagantua Dich. Guten morgen 	false		
1316445048817545217	1602699932000	Becattita	de	RT @GatitosVideos: Michielagos https://t.co/VnGcfe4FJl	true	1316373502707085313
1316373502707085313	1602682874000	GatitosVideos	de	Michielagos https://t.co/VnGcfe4FJl	false		
1323298415715954691	1604333902000	CoronaUberall	de	RT @FraMad5: Das rechtfertigt keinen Lockdown! Nur die Tests steigen ins unendliche! https://t.co/6g906N8nL4 https://t.co/P1JWNicwzk	true	1323298347810197506
1323298347810197506	1604333886000	FraMad5	de	Das rechtfertigt keinen Lockdown! Nur die Tests steigen ins unendliche! https://t.co/6g906N8nL4 https://t.co/P1JWNicwzk	false		
1326283954861846529	1605045710000	reckeleonvidel1	de	ganz erlich ich lösche mein discord es stinkt mir	false		
1323522978760527872	1604387442000	535477447X	de	@krone_at Weiche Zahlen ? Die falschen positiven Tests?	false		
1318655035966955521	1603226834000	Der_Rolo	de	RT @DragonGamingLP: In der 3ten Folge sind wir ins Damaskus um Informationen über unser erstes Ziel zu erfahren Let's Play Assassins Creed	true	1318535734505111552
1318535734505111552	1603198390000	DragonGamingLP	de	In der 3ten Folge sind wir ins Damaskus um Informationen über unser erstes Ziel zu erfahren Let's Play Assassins Creed 1 -03- Willkommen in Damaskus! [Gameplay|Deut... https://t.co/PxoNdbNc9d via @YouTube  #AssassinsCreed #YouTube #gaming	false		
1317905039902593024	1603048021000	at_hallozuhause	de	aber warum in der Küche?  #Tatort	false		
1316366963476758528	1602681315000	xxxtamse	de	meine jungs tragen tangas und sind stink sauer	false		
1319300983982297088	1603380840000	Foreskinti	de	@SeinfeldTV Jerry Seinfeld	false		
1322094054906109953	1604046760000	Alinggabuana_1	de	RT @tatiherra: Gn Sindoro-Sumbing view fr Sunrise camp Gn Prau 301020  https://t.co/mKwGXTnNHn	true	1322049395500613632
1322049395500613632	1604036113000	tatiherra	de	Gn Sindoro-Sumbing view fr Sunrise camp Gn Prau 301020  https://t.co/mKwGXTnNHn	false		
1318283064137625607	1603138149000	quaxoo	de	@AlexDasPferd @felinofc @mxriefnr @Tugfiez @shave3D @udr0n alles gut bro eh nur irnoie haha	false		
1321117293766725633	1603813882000	7ieben_	de	@janikcs *aimschwäche	false		
1319376942802624513	1603398950000	FlowQ17	de	@Karl_Lauterbach Aus meiner Sicht nur Gesetzes konform, denn eine verordnung, kann keinem gesetzt über geordnet werden. In diesem Sinne würde ich eher einen rücktritt Ihrer Seite begrüßen.	false		
